GeneID	Myers_H1-hESC_cell_2x75_200_1	Myers_H1-hESC_cell_2x75_200_2	Myers_HUVEC_cell_2x75_200_1	Myers_HUVEC_cell_2x75_200_2
5886	2389	3376	3732	2928
90480	2652	2786	2192	1586
199699	13	20	3	1
4784	6	13	2200	2107
107985286	0	0	0	0
4066	22	29	3154	2675
105372282	461	450	282	173
55621	3831	3669	2057	1571
112939	11054	11272	5814	4164
8677	1843	1925	1629	1045
9592	5555	5212	2993	2135
107985288	1	3	0	0
773	1209	1248	17	11
105372283	3	7	0	0
107985287	0	1	0	0
105372284	1	0	0	0
81576	697	850	1214	970
84245	859	819	2114	1488
28974	2189	2911	3215	2392
65249	2233	2191	1349	1452
107985334	85	97	27	37
284454	60	60	438	197
407013	0	0	2	2
407018	0	0	0	1
407010	1	1	1	1
342977	8	1	16	26
406957	0	0	0	0
574457	0	0	1	2
79173	138	200	25	33
54862	1879	2090	1585	1247
79883	64	80	44	37
90379	3329	3867	1425	975
5989	1578	1821	687	551
107985309	11	1	0	0
117579	1	4	0	0
9466	790	1019	234	136
342979	1471	1633	12	3
113230	69	52	21	10
102466515	2	0	0	0
646457	5	3	0	1
90378	2783	3041	1079	979
5566	1496	1926	3923	3197
55723	1726	2020	1376	612
100507373	1035	968	207	162
22859	10309	11025	602	659
105372288	3	10	0	0
101928845	1	8	0	1
976	120	129	521	464
10212	5031	4948	5644	3289
5585	6407	7601	13352	9038
5731	25	20	5	7
10755	2453	2704	4144	3790
3337	2829	3353	3805	2408
9524	3902	4685	2202	1469
693224	116	162	51	40
112268253	5	10	2	1
4713	1879	2777	1904	1812
388512	0	1	2	0
84658	0	0	0	0
106635534	288	138	2017	1451
107985308	0	0	0	0
84449	289	309	558	420
30817	266	246	19	17
26664	0	0	0	0
26659	0	0	0	0
390892	0	0	0	0
26333	0	0	0	0
26658	0	0	0	0
6511	535	616	0	0
126402	0	1	0	0
23581	0	0	0	0
126370	0	0	0	0
85360	776	849	1391	1043
10994	2473	2569	2290	1982
4854	11602	10251	240	293
102465476	1	1	0	0
79852	1499	1541	3	8
23476	7922	8304	6342	4433
10270	2006	1889	2170	1320
26993	4364	4746	2197	1894
58525	2706	2715	4325	3098
100302127	3	1	1	0
64926	35	28	555	796
114770	0	0	1	4
126410	1	1	0	1
11283	0	0	0	0
4051	0	0	6	1
66002	0	0	0	0
26538	0	0	0	0
26532	0	0	0	0
388514	0	0	0	1
284433	0	0	0	0
26539	0	0	0	0
105372290	0	0	0	0
652995	0	0	3	0
102724279	0	0	0	0
105369202	0	0	0	0
8529	0	0	1	0
57834	0	0	0	0
126541	0	0	0	0
105372291	0	0	0	0
126536	0	0	0	0
148231	0	0	0	0
105372292	0	0	0	0
7171	15015	14393	58643	42686
4218	2567	3047	4116	2744
84941	66	96	15	7
117286	0	1	0	0
26017	2406	2719	4222	2744
8907	1771	1758	6509	4212
10365	13	4	2297	2021
58513	1549	1687	1952	1328
125972	9	14	0	0
84167	1060	969	679	467
10523	4121	4277	2414	1679
79939	1586	1435	3739	2674
105372295	28	21	37	37
9441	498	542	438	330
105372296	12	7	13	5
79086	1285	1381	2057	1365
79041	479	572	142	82
284434	0	6	0	1
23309	3868	3719	4615	3895
9002	2	1	16	13
27151	646	709	74	76
93323	556	533	543	269
4650	5417	5371	11457	8709
109623483	0	4	0	0
55850	273	346	349	339
79629	418	461	165	149
2063	4437	4660	1185	1092
83878	388	435	226	207
29086	3495	4235	3549	2344
126549	628	617	415	233
79575	911	896	297	329
64981	1177	1341	1018	811
79016	1600	1574	2793	2363
57719	3207	3272	450	499
84705	1821	2079	673	479
83483	38	18	93	59
105372298	1	0	0	0
110806280	9	16	1	2
684	1106	1518	2217	2587
105221694	84	121	122	95
93343	841	1080	920	833
100130519	89	138	6	7
115861	0	2	0	0
376497	533	747	667	781
100507551	185	217	185	284
25796	1338	1608	1830	1958
199786	81	109	120	124
79709	3122	3552	14890	12616
23025	6981	5968	36	31
55201	3961	4030	4533	3535
23149	1418	1528	249	228
10331	75	104	1	0
3640	15	26	0	1
3718	270	388	147	145
6142	35035	42101	27040	25739
26780	37	17	40	21
6528	139	174	1	0
115098	2354	3143	3078	2662
3780	410	632	30	37
27106	295	365	502	526
3594	0	1	1	0
23031	706	855	435	445
5296	3765	4684	1257	997
10437	908	1291	52	41
84769	1072	1204	691	520
5864	380	468	46	53
102725254	4	15	0	0
5143	265	327	16	8
729966	8	10	0	0
80726	21	17	18	19
3727	2101	2341	2672	2577
100422833	4	2	0	1
25804	6414	7609	2782	1772
105372300	3	6	3	1
54858	1911	1930	1064	723
9518	156	163	9366	5973
100422943	1	1	12	6
126364	13	14	0	0
170463	684	852	2812	2400
51477	7474	8365	2039	1988
8178	733	769	1045	780
23770	12545	15153	6983	6725
79036	4108	4968	4376	3603
7311	21842	29726	31232	25413
55049	1004	1364	1072	1049
9244	166	197	1	6
25789	417	496	30	33
55295	560	650	377	299
23373	1160	1089	861	910
1311	7	15	0	0
107985321	0	1	0	0
5976	5205	5763	5722	4629
10715	699	829	98	180
2657	464	512	57	77
11316	4882	5494	5715	5097
54555	1618	1653	2015	1220
9454	1155	1589	4000	3892
102724360	64	59	58	41
107985268	42	48	35	15
10147	7815	7532	5635	4305
93436	3252	3411	2100	1388
284439	306	377	310	259
54929	1768	1891	1020	971
4207	197	269	361	303
100271849	86	112	76	92
729991	276	337	637	376
8625	1166	1310	1801	1373
126382	668	784	678	477
1463	584	613	0	0
404037	930	942	0	0
53345	193	295	1	3
57794	2394	2720	1686	1201
23383	2401	2332	3195	2443
54815	5423	6430	5312	3648
693225	0	0	0	0
83983	121	117	7	14
51079	6218	8762	4118	4351
374887	1024	852	104	88
148113	421	526	2	1
80714	105	132	0	0
9170	1922	2084	119	102
51291	1064	1022	1706	1262
57130	4674	3945	2913	2205
94039	1067	1006	329	191
7561	222	175	102	112
101060187	1	1	0	1
284440	46	56	13	18
112267872	108	85	34	29
7608	45	37	22	12
440515	227	197	132	166
56242	728	666	58	34
81931	1286	1158	78	67
91120	269	264	10	2
105372308	27	11	1	0
105372309	5	2	0	0
7643	2127	2062	921	509
105372310	1706	1497	65	46
90649	541	497	226	238
105372311	26	18	1	0
102724427	0	0	0	0
105372314	1	2	0	0
664701	475	430	11	7
100302179	7	5	0	0
105372317	1	0	0	0
105372316	5	3	1	1
100129842	419	298	200	197
105372318	2	2	0	0
199777	452	352	146	143
105372319	0	4	0	0
7617	758	576	35	37
7639	257	251	189	189
112268247	0	0	0	0
80264	280	216	322	268
148206	1738	1457	518	268
170959	1366	1001	535	337
7562	739	545	315	188
148203	2772	2511	428	271
284443	367	303	57	44
105372321	1650	1211	0	0
400680	617	442	0	0
353088	444	380	7	6
101929007	28	24	0	0
105372323	7	7	0	0
400682	13	9	3	1
163227	526	439	270	175
641367	10	7	13	5
7594	1401	1302	430	312
105372324	0	2	0	0
105372326	0	0	0	0
112268249	0	0	0	0
105372325	0	0	0	0
7757	0	0	0	0
112268248	0	0	0	0
113835	1	1	1	0
163223	1	0	1	0
105372328	0	0	0	0
107985324	0	0	0	0
100287226	0	0	0	0
105372330	0	0	0	0
148198	0	0	0	1
105376917	0	0	0	0
101929124	0	0	0	0
100128139	0	0	0	0
105372331	0	0	0	0
440518	0	0	0	0
100996349	0	0	0	0
374890	0	0	0	0
57615	0	0	0	1
7652	2	0	1	0
646864	0	0	0	0
105372332	0	0	0	0
388523	0	0	1	1
101929164	0	1	0	0
101929144	0	0	1	0
100129543	1477	1277	37	23
440519	639	515	67	49
100132815	2127	1804	141	71
7644	775	724	462	363
107985285	3	0	4	1
104472717	1631	1763	0	0
105372335	21	17	0	0
105372334	0	0	0	0
105372337	0	0	0	0
105372338	0	0	0	0
105372339	0	0	0	0
171392	274	248	191	130
148213	153	114	7	7
388524	12647	11425	8169	5365
730087	0	1	73	45
100505851	0	0	1	1
9534	561	564	681	409
100101266	0	1	14	10
105372345	0	4	1	3
148189	143	108	136	60
101927151	215	184	136	69
105372348	0	0	1	1
105372347	0	0	0	0
105372346	0	0	0	0
107985269	0	0	0	0
100420587	184	202	2	0
105372349	6	10	0	0
102724908	16	36	0	0
107985336	5	2	0	0
107985335	1	0	0	0
148145	1	0	0	0
102724958	0	0	0	0
100505835	1	3	0	0
7386	3971	3608	3322	2027
105372352	6	7	3	1
284395	1	1	0	0
342865	46	58	0	0
10775	559	671	1518	820
105372353	11	18	1	0
79156	446	447	248	195
83636	507	541	1311	955
107985345	1	5	0	0
898	1617	1816	775	654
8725	1714	1630	2331	1609
107985271	0	0	0	1
9745	14	13	0	1
105372354	0	0	0	0
107985280	0	0	0	0
105372355	0	0	0	0
105372358	0	0	0	0
105372356	0	0	0	0
57616	780	792	80	32
107985312	1	0	0	0
107985311	59	65	0	0
105372360	0	0	0	0
100507527	1	0	0	0
105372361	0	0	0	0
105372362	0	0	0	0
105372363	0	0	0	0
105372364	0	0	0	0
100996665	0	0	0	0
105376899	0	0	0	0
101927411	0	0	0	1
107985270	0	0	0	0
22847	1542	1288	1465	1058
400684	30	71	13	9
147991	2036	1862	1905	1264
9141	868	1007	3549	1932
84079	2655	2746	1963	1583
109616972	0	6	1	1
388531	5	10	1	3
390916	123	135	864	682
105372368	0	1	2	1
91646	31	52	6	5
11136	5	7	2	3
84902	518	556	1500	1129
91442	158	224	158	102
85415	1671	1672	190	134
55094	568	519	650	434
126248	82	83	30	14
100189006	0	0	0	0
4037	2067	2399	1095	1311
56301	188	233	7	10
1050	85	152	6	5
80054	80	143	11	6
1054	1807	1802	2284	1443
5184	4341	4819	4857	3589
105372370	1	10	1	0
100996681	0	0	0	1
64377	590	761	7	3
79047	1722	1763	1981	1303
105372371	0	3	1	0
26065	6944	6323	6886	4686
9710	1551	1451	3434	3091
2821	14614	18161	16667	10551
84306	889	1131	457	314
10054	6656	6174	5832	3403
126374	755	963	891	820
100129800	4	7	6	8
105372374	0	0	0	1
643719	52	60	52	32
284402	13	16	14	2
100130342	0	0	0	0
55900	555	578	719	493
339318	155	182	234	174
148103	75	78	90	63
400685	59	41	3	2
100652909	0	0	0	0
105372377	8	18	0	0
100652911	15	29	0	0
102723513	1	1	1	0
90075	218	225	243	166
126375	258	282	912	713
57655	6125	6535	3923	3794
6324	164	210	577	440
3249	772	1165	0	1
100128675	110	162	0	1
5349	8	18	1	1
102466205	0	0	0	0
163175	296	415	1	5
5348	241	323	9	5
53822	300	348	1	5
53827	2880	3441	7997	5932
105372379	1	1	0	0
148109	2	1	0	0
51599	8704	8763	57	32
105372380	87	88	0	3
7392	3769	4370	2693	2036
57817	2	0	0	0
4099	15	11	0	0
933	5	8	0	0
100847070	0	0	0	0
2864	1	0	0	0
2865	0	0	0	0
2866	0	0	0	0
100128682	0	0	0	1
101927522	0	0	0	0
2867	0	0	0	0
388533	24	22	0	0
93099	4409	4956	0	0
374897	9	6	0	1
26330	740	664	78	67
100506469	1200	1091	341	214
10430	3600	4355	2286	1638
495	54	75	0	2
102723617	2	0	0	0
23354	1595	1684	867	558
79171	2312	2470	2988	2131
2116	38	50	5	11
1340	4326	5841	4962	3929
11045	75	158	1	2
100862728	31	55	0	1
27033	41	47	10	7
9757	5079	4719	3523	2976
79713	252	288	92	44
199746	387	408	176	142
55851	897	1153	1438	918
55957	219	233	497	440
126393	80	105	433	770
148137	847	850	632	442
115703	1445	1508	582	390
644050	28	19	5	8
58510	0	0	1	0
4868	60	109	0	1
84063	261	309	1	1
107985317	38	33	0	0
333	543	774	539	574
84807	249	349	101	61
10870	18	20	2	2
7305	0	1	0	0
79414	731	811	863	773
105372383	20	12	1	3
644096	407	400	148	153
163183	578	707	5	12
84964	552	612	377	321
101927572	204	222	197	176
25999	1364	1689	2396	2311
199745	278	326	118	135
284403	4062	3761	1049	407
728361	23	11	3	3
5438	2372	2804	1341	942
1155	3196	3610	3686	3057
105372385	1	2	4	4
826	6270	6423	16305	11410
1346	27	28	238	236
147929	83	106	97	119
7705	3286	2669	3731	2218
107985304	1225	961	1136	670
100134317	58	79	4	1
100506930	2114	2177	21	20
57677	390	334	121	132
284406	626	580	176	163
644189	3	2	0	0
84924	250	215	209	128
728752	45	35	23	21
339324	681	594	995	648
57711	547	490	395	329
101927599	139	149	80	61
84911	133	150	102	84
92283	128	91	152	147
163081	311	311	258	175
101927621	19	21	12	3
342892	762	673	128	75
728485	259	205	1	0
284408	91	96	28	27
388536	125	92	155	92
25850	150	140	115	94
374899	269	193	92	61
374900	161	127	187	133
147923	183	188	170	158
105372390	0	2	0	0
199704	386	344	251	259
92285	367	319	319	268
163087	151	123	209	173
101927667	60	57	11	10
284412	36	37	9	2
284459	1630	1710	903	731
84503	94	77	184	138
148266	245	193	239	185
148268	187	162	261	189
101927720	80	86	3	1
390927	447	334	12	19
100507433	26	45	61	39
163255	4	13	11	8
51276	68	61	43	30
22835	206	196	366	260
163115	32	37	9	7
84775	813	828	136	125
126231	104	71	58	32
105372394	4	14	0	0
644554	92	83	0	1
100631378	24	34	0	1
105372395	1	0	0	0
83889	1	3	0	0
107985301	0	0	0	0
23094	3006	2909	3309	2045
105372396	1	2	1	0
109623473	1	0	0	0
8193	411	499	124	58
94274	271	464	23	30
10653	8782	10749	58	88
90522	2518	3134	2108	2025
64073	92	149	176	89
9424	1743	1745	593	349
57828	56	70	22	9
5714	4770	5560	7885	4766
199720	84	96	49	52
399473	321	331	1253	911
147965	150	191	335	220
115727	84	148	9	9
6261	3140	3185	5	8
107985290	86	70	0	0
11184	280	372	9	5
105372397	25	35	0	1
27335	6312	7957	6661	5530
81	17850	19871	36165	26524
107985291	33	32	33	13
147968	436	562	1155	728
3963	6	6	0	0
653499	10	23	0	2
3960	7	4	1	5
1891	3810	4783	2327	2065
3191	23669	24395	15741	8312
126432	355	434	235	171
22933	252	310	2361	1824
4793	1359	1267	902	865
643669	236	233	139	127
54938	2095	2229	760	616
6183	1464	1470	1359	910
115290	748	910	1123	1017
126433	404	510	204	167
390928	39	48	22	2
10298	3285	3907	2795	2418
342897	105	163	0	3
342898	0	0	0	0
282617	0	0	0	0
101180976	1	4	0	0
282616	0	0	0	0
282618	0	1	0	0
57622	381	525	136	116
9535	6	6	140	98
55095	7046	6217	4734	3715
54623	1868	1927	3863	2157
55588	2030	2255	1914	1291
7538	493	408	1268	769
100616163	0	0	0	0
100189324	0	3	2	0
64857	4099	3612	4084	3105
6217	34760	36788	26674	25277
6829	9027	9212	8674	6166
109623469	16	11	11	5
92609	4476	5017	4023	2479
10683	340	534	55	55
348303	335	424	0	0
126272	103	68	133	69
163126	687	724	862	549
105372399	0	0	0	0
29124	0	0	0	0
100129935	0	0	0	0
148003	0	0	0	0
400696	4	3	0	0
56891	16	20	0	0
1178	39	32	0	0
342900	1	0	0	0
9149	649	618	958	922
102465974	1	2	3	0
2091	18202	21755	8065	5275
8857	446	422	5	3
107987267	0	1	0	0
5704	5017	5301	6451	3580
339327	70	63	131	61
163131	498	411	538	301
284323	363	330	406	243
4294	687	884	549	529
148014	13	12	7	7
79935	87	66	4	6
208	6693	6498	2337	1970
107985289	12	11	10	10
693226	45	23	5	8
126526	879	852	914	671
23646	9011	9981	8503	8817
102465477	3	3	1	1
147746	33	45	9	12
57716	484	845	145	174
29950	245	272	808	466
29946	600	697	699	489
105372489	54	69	32	38
645	1020	1362	1270	1370
57731	142	204	7	8
92799	3382	3630	4378	4022
8425	3736	4641	3800	5622
9253	824	943	1770	1639
79934	1476	1737	513	407
80271	687	731	1192	1158
284325	2536	2933	837	534
6626	4831	5708	2649	1848
8190	2	4	1	1
100529262	203	271	282	364
100529264	2188	2443	2206	2039
53916	206	271	283	367
112398	2050	2283	2026	1809
171523	58	52	39	14
1548	4	24	2	0
1549	8	15	1	0
22952	0	3	0	0
107985299	0	2	0	0
1556	6	6	32	10
1555	96	148	1	0
1553	41	49	0	0
1572	14	26	2	1
29785	14215	13891	162	55
558	3132	3520	19160	9314
11100	14264	15494	14326	9760
105372401	585	654	1537	897
90324	1608	1844	1570	1027
7040	447	566	13997	12682
80776	109	127	225	220
641649	185	230	318	343
56915	1391	1566	513	264
593	1670	2461	1528	1240
374907	34	43	235	189
55101	3307	3533	2939	2184
100170765	0	2	4	0
107985329	0	0	1	1
100505495	0	0	1389	977
101927931	1	2	22	9
90273	3	5	82	43
105372404	0	0	0	0
1089	0	0	0	0
105372405	0	0	0	0
1087	0	0	0	0
1048	0	0	0	1
4680	0	0	0	0
112268252	0	0	0	0
1084	0	0	1	2
147719	1	0	1	0
63946	0	1	0	0
6223	27897	40122	31321	34679
102465478	31	29	17	19
973	8	16	11	5
9138	2420	2329	4084	2876
390937	12	11	8	14
100505585	1	2	0	1
10567	2728	3141	3475	3698
478	2807	3403	8	5
2901	4560	4309	20	24
64763	1621	1979	718	605
5452	557	651	344	124
100505622	2	3	4	1
100422980	0	0	0	0
162989	1259	1613	783	643
116115	829	932	769	580
2931	3225	3352	3336	2419
2077	2341	2811	3114	2948
23152	4099	4558	5461	4724
5050	2365	2786	891	704
284338	643	829	227	188
284339	407	483	2	2
1954	4997	5148	7351	7302
102465875	0	0	0	0
84518	214	376	23	16
101930071	26	49	39	26
100996307	29	49	46	29
3991	280	435	201	174
284340	0	0	1	1
634	85	127	379	307
105372407	1	5	4	4
1088	0	3	0	1
5671	0	0	2	4
440533	0	0	1	3
100289650	0	0	0	0
653492	0	0	0	0
5669	0	0	16	62
5675	0	0	2	2
5676	0	0	2	5
5680	0	0	0	0
5670	0	0	0	2
107985349	0	0	0	0
5673	0	0	0	1
5672	0	0	2	2
284344	0	1	1	0
5678	0	0	4	4
23574	2	3	0	0
57126	140	236	1	0
83639	5	4	0	0
27076	185	246	10	15
653583	238	307	300	349
23474	598	690	1270	1185
284346	16	18	62	77
7515	2491	2725	1532	1153
390940	203	274	93	57
126298	1613	2060	1348	1031
79177	400	464	646	429
126299	465	539	1252	1149
100170229	156	142	382	327
105372411	75	62	108	80
199731	1209	1496	379	464
105372410	5	1	0	1
5329	634	692	4060	2384
105372412	1	2	0	2
56269	0	0	0	0
56006	1087	1163	1328	1098
3783	22	43	5	4
284348	41	46	11	8
284349	266	225	353	266
342908	54	49	72	83
100505715	88	94	94	69
7596	599	515	672	423
7638	253	222	107	74
7711	258	244	207	151
101928063	55	52	47	36
7773	127	106	105	88
105372414	6	0	0	0
7673	86	94	106	102
7766	206	225	258	166
342909	163	149	167	137
7767	397	296	592	409
100379224	254	198	327	177
7768	130	148	227	132
10780	340	304	445	287
7769	402	403	486	339
7770	569	497	586	416
353355	71	95	53	16
9310	121	110	105	66
7771	113	106	318	199
26974	96	110	120	116
7772	208	203	555	338
7733	285	253	305	238
125931	0	4	16	2
388550	2	4	14	6
147710	3	6	43	51
107985305	15	15	127	73
5817	948	953	18382	12741
100616355	1	1	11	2
56971	141	169	585	375
107985306	2	2	13	7
388551	1	2	14	11
602	95	138	868	783
102465879	0	1	2	1
23624	688	895	1	0
4059	5359	6422	1349	1528
5819	8336	8803	8602	6896
10452	6563	7035	3613	2096
348	21784	28773	30	146
341	652	904	35	43
342	16	15	2	0
346	0	0	0	0
100533990	2	2	1	0
344	0	1	1	0
1209	4244	4365	6084	4252
5971	556	710	523	810
11129	1901	2439	1452	1249
162979	335	358	69	53
79760	622	844	674	412
105372419	263	302	212	125
284352	1499	1934	1546	1347
284353	35	45	6	9
105372420	2	4	1	0
79090	945	1243	293	391
388552	277	328	551	463
90332	61	95	9	7
57787	2627	2848	2562	2567
1158	7	6	2	1
147700	1126	1083	371	331
2068	6295	6549	3982	3604
10848	1117	1103	1494	1286
10849	1002	1079	945	607
2067	1669	2029	3162	2164
102464836	0	1	0	0
2354	241	75	571	389
6253	683	753	437	497
147699	313	394	65	50
107985314	12	9	4	7
7408	3814	4752	5067	3562
107985315	11	12	2	1
80207	1141	1167	1566	1246
2828	36	22	2594	695
24139	1257	1382	747	635
442902	2	3	0	0
100287177	48	42	23	24
2696	56	63	1	2
693227	0	1	0	0
100500845	0	0	0	0
6633	7839	10073	7165	7543
54814	1301	1459	656	596
23403	1438	1625	552	472
388553	4	7	1	0
147912	1472	1664	567	583
109729182	178	180	124	105
1760	1678	1681	1805	1501
1762	1235	1330	2386	1996
81492	5	3	0	4
8189	6324	6353	4978	4274
3171	784	1181	3	2
26145	858	1146	702	668
339344	452	515	440	333
339345	5	5	0	1
4858	2174	2292	2179	1429
729440	416	421	361	371
768217	0	3	1	3
8993	58	48	7	8
105372421	55	41	17	5
444882	32	41	3	3
147920	7	5	0	5
388555	6	5	0	0
105376901	0	0	0	0
105372424	0	0	0	0
645553	0	0	0	0
93429	1	2	0	0
374918	0	0	0	0
64344	2097	2189	56	39
5536	3928	4300	4297	2774
105372426	208	184	149	90
83987	845	969	26	44
55228	1496	1945	582	672
100506012	34	32	15	15
57469	176	206	6	8
808	14403	17491	20395	14866
5739	2239	3261	3109	2611
94235	58	72	6	3
147906	80	106	36	48
100506068	5	7	11	6
25865	2795	2944	3026	2198
100422913	7	10	8	3
107987269	93	96	144	107
29888	7128	7660	4897	3630
79147	1086	1085	1426	1022
6510	15105	16499	5917	4329
107985273	0	2	1	1
100170220	0	0	0	0
1175	3902	4800	8555	6041
2909	7351	6604	7505	4631
4861	455	514	9	17
54958	809	944	446	341
23211	3397	4094	2530	1559
10055	10225	11886	11846	6995
27113	1134	1019	704	555
100422899	6	8	2	4
100422832	6	8	2	4
26093	898	1063	621	688
255783	159	203	137	172
105372427	12	4	3	0
728	5	4	5	4
27202	0	10	4	0
9704	2270	2107	1735	1055
56917	996	1289	1	0
6543	802	911	1	1
11133	885	989	339	328
100505681	227	230	402	248
8775	2085	2231	4555	3085
84215	2	6	4	8
29998	1995	1748	1044	895
30846	1099	1148	13109	10872
29997	9101	10297	4593	5771
692091	12	16	9	6
106144593	246	214	99	121
6415	4879	5326	7159	5038
284355	0	1	0	0
1406	1	11	1	1
102725176	0	0	0	0
6822	0	2	0	0
100126800	1	0	0	0
100170223	0	0	0	0
100126798	1	0	0	0
100169951	0	0	0	0
100170218	0	0	0	0
100126799	1	2	0	0
100170219	4	13	0	0
100169959	0	0	0	0
100170226	5	16	0	0
100170225	1	1	0	0
100131137	0	0	0	0
64100	0	0	0	0
56344	80	126	90	105
8605	159	268	1342	1481
106144526	33	46	172	189
3978	4655	5245	2674	1628
107985293	15	19	9	3
374920	1446	1385	596	526
22900	717	654	9356	6143
100505812	33	30	817	509
105372429	19	23	2	1
163071	489	457	24	15
93233	165	259	10	22
2014	520	541	3819	2892
55260	551	795	144	115
23546	4	4	0	0
10945	6577	7670	7783	5851
107984140	46	51	37	48
2906	810	1237	590	838
83743	2761	2795	2689	1507
3770	86	82	50	34
9266	5400	4810	4500	3364
114783	630	734	11	15
6820	35	57	7	6
54854	162	208	6	2
171169	20	10	1	0
6141	22945	32836	22741	24273
56848	2247	2080	665	428
1628	519	549	73	62
770	3707	3928	102	123
653677	232	241	8	8
126147	64	48	11	16
105372431	7	8	14	9
2524	230	197	17	16
105447645	71	67	8	10
284358	105	113	59	31
54922	451	526	5327	3902
284359	32	44	16	4
2523	659	746	168	110
26291	30	26	0	0
587	1196	1325	1878	1474
105372432	166	180	237	194
51171	438	543	679	678
57664	833	1074	238	363
23645	698	651	4126	3455
7288	104	113	5	5
4924	5386	5672	8061	8789
100874085	658	850	1220	1058
27294	56	73	3	0
581	6259	7418	6727	4812
2512	38149	38171	55112	49817
2997	2230	2520	4701	3427
10856	6400	7985	7053	3990
102466738	0	1	0	0
3972	11	10	2	3
101059948	3	6	3	3
1082	8	7	3	0
100170228	0	1	0	0
114336	11	12	1	0
114335	2	3	0	0
100126780	1	6	0	0
93659	5	7	0	0
94115	5	6	1	1
94027	57	58	10	4
4909	104	124	4	2
3743	18	23	5	1
6625	11587	13913	10252	6808
64130	81	113	45	65
55150	45	51	20	13
8541	1275	1469	89	101
